Date,Ticker,Sector,Open,High,Low,Close,Volume,Daily_Return,Price_Change,Price_Change_Pct,SMA_20,SMA_50,SMA_200,EMA_20,EMA_26,MACD,MACD_Signal,MACD_Hist,ADX,RSI,Stoch_K,Stoch_D,Williams_R,BB_Upper,BB_Middle,BB_Lower,BB_Width,ATR,OBV,Volume_SMA_20,Signal_Score,Signal,RSI_Signal
2026-04-08,BRITANNIA.NS,FMCG,5698.5,5698.5,5556.0,5594.5,482250,0.0095,-104.0,-1.83,5670.625,5853.16,,5652.017974981952,5695.241698237931,-114.66693285733709,-113.4757055722774,-1.1912272850596821,31.946918491577993,43.83919965104679,43.2,36.56296296296298,-56.8,6024.175261631906,5670.625,5317.074738368094,12.46953419180095,144.638090339421,1318113,407435.5,-2,Sell,Neutral
2026-04-09,BRITANNIA.NS,FMCG,5620.0,5659.5,5430.5,5475.0,624921,-0.0214,-145.0,-2.58,5649.875,5844.02,,5635.159120221766,5678.9274983684545,-114.59500458487491,-113.6995653747969,-0.8954392100780098,31.64001878212053,38.535313111131245,21.955555555555556,33.00740740740742,-78.04444444444445,5998.162650513177,5649.875,5301.587349486823,12.329039156199991,150.66394102946236,693192,426401.85,-2,Sell,Neutral
2026-04-10,BRITANNIA.NS,FMCG,5500.0,5570.0,5405.0,5557.5,339513,0.0151,57.5,1.05,5629.35,5838.47,,5627.763013533979,5669.932868859681,-106.65152796588245,-112.28995789301402,5.638429927131568,31.48824782059956,43.60780471028322,41.158841158841156,35.43813223813225,-58.841158841158844,5947.288846321095,5629.35,5311.411153678906,11.29575692828104,151.68794524164363,1032705,429211.15,0,Neutral,Neutral
2026-04-13,BRITANNIA.NS,FMCG,5526.5,5613.0,5444.0,5589.0,350782,0.0057,62.5,1.13,5612.725,5832.53,,5624.071297959314,5663.937841536741,-96.6997838573725,-109.17192308588572,12.472139228513228,30.93364409450486,45.45861997978667,59.67336683417086,40.9292545161892,-40.32663316582914,5901.22950169796,5612.725,5324.220498302041,10.280371894149788,152.92452058152622,1383487,431819.2,0,Neutral,Neutral
2026-04-15,BRITANNIA.NS,FMCG,5670.0,5724.0,5600.5,5654.5,542939,0.0117,-15.5,-0.27,5606.1,5830.65,,5626.969269582236,5663.2387421636495,-82.575770281107,-103.85269252492999,21.276922243822995,29.441544818147943,49.192715999628156,78.49740932642487,59.77653910647897,-21.502590673575128,5884.189841597977,5606.1,5328.010158402024,9.920973282602036,151.64419768284577,1926426,409128.45,0,Neutral,Neutral
2026-04-16,BRITANNIA.NS,FMCG,5640.0,5705.5,5534.5,5586.0,455115,-0.0121,-54.0,-0.96,5594.975,5827.91,,5623.067434383928,5657.517353855231,-76.0333007238487,-98.28881416471374,22.255513440865045,28.48085591295946,45.67115429879758,60.751295336787564,66.30735716579444,-39.248704663212436,5857.1324860651275,5594.975,5332.817513934873,9.371176316788803,153.02675499121395,1471311,394958.1,0,Neutral,Neutral
2026-04-17,BRITANNIA.NS,FMCG,5601.5,5750.0,5568.5,5735.5,345936,0.0268,134.0,2.39,5589.65,5825.41,,5633.7752977759355,5663.293846162251,-58.11503197415823,-90.25405772660265,32.139025752444425,27.209252643258168,53.495758378444606,96.36135508155583,78.53668658158944,-3.638644918444166,5835.32928280583,5589.65,5343.970717194169,8.79050684052957,155.06055820612724,1817247,394713.55,0,Neutral,Neutral
2026-04-20,BRITANNIA.NS,FMCG,5736.0,5762.5,5640.5,5700.0,610941,-0.0062,-36.0,-0.63,5581.775,5821.64,,5640.082412273466,5666.012820520602,-46.246131592215534,-81.45247249972523,35.2063409075097,25.920423190045003,51.59548773215851,84.79318734793188,80.63527925542509,-15.206812652068127,5801.313032012648,5581.775,5362.236967987351,7.866244411953143,152.69908976283244,1206306,412252.35,0,Neutral,Neutral
2026-04-21,BRITANNIA.NS,FMCG,5715.0,5864.5,5685.0,5837.5,270416,0.0241,122.5,2.14,5579.4,5820.75,,5658.88408729504,5678.715574556112,-25.451453155170384,-70.25226863081427,44.80081547564389,24.250420497084523,57.8419692075703,94.73684210526316,91.96379484491696,-5.2631578947368425,5786.437098124918,5579.4,5372.362901875082,7.421482529480518,154.61344049405872,1476722,410694.95,1,Weak Buy,Neutral
2026-04-22,BRITANNIA.NS,FMCG,5874.0,5924.0,5716.5,5729.5,550506,-0.0185,-144.5,-2.46,5582.2,5817.76,,5665.60941231456,5682.477383848252,-17.48466573976293,-59.69874805260401,42.21408231284108,23.139052336079082,52.14944318861608,66.02620087336244,81.85207677551917,-33.97379912663755,5795.666718717431,5582.2,5368.733281282569,7.648121483194115,158.39105188734024,926216,426501.15,0,Neutral,Neutral
2026-04-23,BRITANNIA.NS,FMCG,5724.0,5728.0,5640.5,5671.5,408915,-0.0101,-52.5,-0.92,5584.85,5813.78,,5666.170420665554,5681.664244303937,-15.670405904445943,-50.8930796229724,35.22267371852646,21.486905854235403,49.34104172772548,55.89519650655022,72.21941316172529,-44.10480349344978,5801.347829088393,5584.85,5368.352170911608,7.7530400669093265,153.43454818110166,517301,423806.6,0,Neutral,Neutral
2026-04-24,BRITANNIA.NS,FMCG,5707.5,5753.5,5665.5,5730.5,470926,0.0104,23.0,0.4,5596.875,5810.17,,5672.297047268835,5685.281707688831,-9.363844427723052,-42.587232583922535,33.22338815619948,20.15313616079013,52.16319367971486,64.16666666666667,62.029354682193116,-35.833333333333336,5817.638193263703,5596.875,5376.111806736297,7.8888019926728115,148.76065188245155,988227,431536.65,0,Neutral,Neutral
2026-04-27,BRITANNIA.NS,FMCG,5750.0,5804.0,5689.0,5717.5,658091,-0.0023,-32.5,-0.57,5607.075,5807.66,,5676.602090386088,5687.668247860029,-5.353132792936776,-35.14041262572539,29.787279832788613,19.306527492699985,51.48264218787189,61.75925925925926,60.607040810825396,-38.24074074074074,5830.32380178847,5607.075,5383.82619821153,7.963110954944237,146.34917674799073,330136,437295.95,0,Neutral,Neutral
2026-04-28,BRITANNIA.NS,FMCG,5723.0,5735.0,5641.0,5662.0,249233,-0.0097,-61.0,-1.07,5607.825,5803.43,,5675.211415111223,5685.766896166693,-6.577183417615743,-29.42776678410346,22.85058336648772,18.09778989585408,48.5692906473473,49.518304431599226,58.48141011917506,-50.481695568400774,5831.705163257015,5607.825,5383.944836742985,7.984563115183333,142.60994983741995,80903,432629.65,0,Neutral,Neutral
2026-04-29,BRITANNIA.NS,FMCG,5674.0,5734.5,5665.0,5709.0,363567,0.0083,35.0,0.62,5618.275,5797.23,,5678.42937557682,5687.487866821012,-3.711956033331262,-24.284604633949023,20.57264860061776,16.975390698782885,51.09329459725684,58.57418111753372,56.61724826946408,-41.42581888246628,5840.553085964379,5618.275,5395.996914035621,7.912680883879091,137.60209627760423,444470,431866.75,0,Neutral,Neutral
2026-04-30,BRITANNIA.NS,FMCG,5720.0,5752.0,5644.0,5726.0,269033,0.003,6.0,0.1,5633.425,5789.71,,5682.95991123617,5690.340617426863,-0.06869291420935042,-19.44142229000109,19.37272937579174,15.789807539619009,52.01067177825758,61.84971098265896,56.64739884393064,-38.15028901734104,5841.232428885466,5633.425,5425.617571114534,7.377658489656502,135.48766082920392,713503,406128.75,0,Neutral,Neutral
2026-05-01,BRITANNIA.NS,FMCG,5726.0,5726.0,5726.0,5726.0,0,0.0,0.0,0.0,5646.025,5784.62,,5687.058967308915,5692.982053173021,2.786498337685771,-14.995838164463716,17.782336502149487,14.688908891823983,52.01067177825758,58.75,59.72463070006424,-41.25,5843.963494234922,5646.025,5448.086505765077,7.0116053058540295,125.80997076997507,713503,393491.75,0,Neutral,Neutral
2026-05-04,BRITANNIA.NS,FMCG,5730.0,5821.5,5715.0,5792.5,328011,0.0116,62.5,1.09,5663.55,5778.35,,5697.1009704223525,5700.353752937983,10.296559878768676,-9.937358555817239,20.233918434585917,14.505650385862463,55.7742170654204,66.2387676508344,62.27949287783113,-33.761232349165596,5847.715387627503,5663.55,5479.384612372497,6.503531799931251,124.43068714354828,1041514,387679.9,2,Buy,Neutral
2026-05-05,BRITANNIA.NS,FMCG,5775.0,5842.5,5734.5,5834.5,710839,0.0073,59.5,1.03,5678.525,5772.13,,5710.186592286891,5710.290511979614,19.413598865329732,-4.0671670715878445,23.480765936917578,14.515292855171879,58.01382068396794,77.02182284980745,67.33686350021397,-22.978177150192554,5867.097658410462,5678.525,5489.952341589537,6.64160705149532,123.25706663329483,1752353,411802.35,2,Buy,Neutral
2026-05-06,BRITANNIA.NS,FMCG,5878.0,5880.0,5764.0,5783.0,438886,-0.0088,-95.0,-1.62,5690.575,5764.27,,5717.121202545282,5715.676399981125,22.22707842613545,1.1916820279568139,21.035396398178634,14.842593913885779,54.37753678172296,60.33755274261603,67.86604774775263,-39.66244725738397,5873.424740224013,5690.575,5507.725259775987,6.426406478221016,122.73870473091662,1313467,423541.0,2,Buy,Neutral
2026-05-07,BRITANNIA.NS,FMCG,5798.0,5891.5,5733.5,5814.0,490345,0.0054,16.0,0.28,5701.55,5758.38,,5726.347754683827,5722.959629612153,26.651005963221905,6.283546815009832,20.367459148212074,14.774480178979818,56.15887802523213,61.19929453262787,66.18622337501712,-38.80070546737213,5886.355005343441,5701.55,5516.744994656559,6.482623333775581,125.25736867870829,1803812,423945.75,2,Buy,Neutral
2026-05-08,BRITANNIA.NS,FMCG,5634.0,5654.0,5503.0,5520.0,3173832,-0.0506,-114.0,-2.02,5703.8,5746.81,,5706.695587571081,5707.925582974215,6.360339435717833,6.298905339151433,0.06143409656640042,14.862503741543891,40.148329972596585,4.038004750593824,41.858284008612586,-95.96199524940617,5878.327189858742,5703.8,5529.272810141259,6.119681260168366,138.52469948737198,-1370020,551391.3,1,Weak Buy,Neutral
2026-05-11,BRITANNIA.NS,FMCG,5505.5,5508.0,5395.0,5410.5,668220,-0.0198,-95.0,-1.73,5696.45,5732.57,,5678.486483992883,5685.894058309458,-18.34443165489938,1.3702379403412697,-19.71466959524065,15.64595598227262,36.02844776283615,2.9300567107750473,22.72245199799892,-97.06994328922495,5904.218837894398,5696.45,5488.681162105601,7.294677839510522,137.55864952398827,-2038240,567826.65,-1,Weak Sell,Neutral
2026-05-12,BRITANNIA.NS,FMCG,5403.5,5425.0,5315.0,5334.0,655043,-0.0141,-69.5,-1.29,5683.7,5716.0,,5645.678247422133,5659.827831768017,-43.59353229108274,-7.622516105943532,-35.971016185139206,16.825564575777804,33.44621001013233,3.295750216825672,3.4212705593981902,-96.70424978317433,5941.542083454173,5683.7,5425.857916545827,9.07303634794845,135.5901745579891,-2693283,583039.7,-1,Weak Sell,Neutral
2026-05-13,BRITANNIA.NS,FMCG,5345.0,5383.5,5279.5,5336.0,405228,0.0004,-9.0,-0.17,5667.775,5699.56,,5616.185081000977,5635.840584970386,-62.71925464374908,-18.641863813504642,-44.07739083024444,18.110792837112264,33.580239764652575,9.232026143790849,5.152611023797199,-90.76797385620915,5966.901474087447,5667.775,5368.648525912552,10.555340467377325,133.33373351813273,-2288055,576154.15,-1,Weak Sell,Neutral
2026-05-14,BRITANNIA.NS,FMCG,5343.5,5397.0,5310.0,5372.5,340218,0.0068,29.0,0.54,5657.1,5684.27,,5592.976978048504,5616.333874972579,-74.0773646961934,-29.728963990042395,-44.348400706151004,19.152123379031845,36.109044888817856,15.196078431372548,9.241284930663033,-84.80392156862744,5981.323472314989,5657.1,5332.876527685012,11.462532828303852,130.0241811239804,-1947837,570409.3,-2,Sell,Neutral
2026-05-15,BRITANNIA.NS,FMCG,5372.5,5420.0,5365.0,5406.0,151714,0.0062,33.5,0.62,5640.625,5672.34,5843.958664550782,5575.16964680579,5600.753587937573,-79.45961770370832,-39.675094732775584,-39.784522970932734,19.852156664473,38.42617704335237,20.669934640522875,15.0326797385621,-79.33006535947712,5980.354432784367,5640.625,5300.895567215633,12.045808143046823,124.6653110436961,-1796123,560698.2,-3,Strong Sell,Neutral
2026-05-18,BRITANNIA.NS,FMCG,5385.5,5399.0,5289.5,5380.5,374914,-0.0047,-5.0,-0.09,5624.65,5660.77,5842.863081054687,5556.629680443334,5584.438507349604,-84.80514792094982,-48.70110537041043,-36.10404255053939,20.961674871514415,37.31675857061793,16.50326797385621,17.456427015250554,-83.49673202614379,5981.333627322572,5624.65,5267.966372677427,12.682873683609564,124.08207454057494,-2171037,548896.85,-3,Strong Sell,Neutral
2026-05-19,BRITANNIA.NS,FMCG,5375.0,5470.5,5375.0,5416.5,271643,0.0067,41.5,0.77,5603.6,5651.31,5842.337387695313,5543.283996591588,5571.998617916301,-85.15500609205446,-55.99188551473924,-29.163120577315226,21.17445176727593,39.952542703574295,22.38562091503268,19.852941176470598,-77.61437908496733,5957.231248619219,5603.6,5249.968751380782,12.62157358195511,122.04049778767673,-1899394,548958.2,-3,Strong Sell,Neutral
2026-05-20,BRITANNIA.NS,FMCG,5380.0,5390.5,5321.5,5344.5,462006,-0.0133,-35.5,-0.66,5584.35,5638.94,5841.301166992187,5524.352187392389,5555.146868441019,-90.20227382050325,-62.833963175892045,-27.368310644611206,21.718508871436033,36.63463051574743,10.620915032679738,16.503267973856218,-89.37908496732027,5950.176748611945,5584.35,5218.5232513880555,13.101856030225353,120.10903365998554,-2361400,544533.2,-3,Strong Sell,Neutral
2026-05-21,BRITANNIA.NS,FMCG,5361.5,5373.0,5292.0,5333.0,485793,-0.0022,-28.5,-0.53,5567.425,5625.94,5840.200043945312,5506.1281695454945,5538.691544852796,-94.04611863543687,-69.076394267801,-24.969724367635862,22.40929971527799,36.1186866647149,8.741830065359476,13.916122004357307,-91.25816993464052,5946.634345217108,5567.425,5188.215654782893,13.622432101630736,117.31553125570086,-2847193,548377.1,-3,Strong Sell,Neutral
2026-05-22,BRITANNIA.NS,FMCG,5341.0,5358.5,5298.0,5331.5,498183,-0.0003,-9.5,-0.18,5547.475,5614.77,5838.494245605469,5489.496915303066,5523.344023011849,-96.10558544331343,-74.48223250290349,-21.623352940409944,23.05074835598837,36.04737470552035,8.49673202614379,9.286492374727677,-91.50326797385621,5932.210165406007,5547.475,5162.739834593994,13.870640801662256,113.2572790231508,-3345376,549739.95,-3,Strong Sell,Neutral
2026-05-25,BRITANNIA.NS,FMCG,5370.0,5370.0,5309.5,5327.0,284971,-0.0008,-43.0,-0.8,5527.95,5601.95,5836.6475,5474.021018607536,5508.800021307266,-96.98288182619763,-78.98236236756232,-18.00051945863531,23.49406769079348,35.81889452449444,7.761437908496732,8.333333333333343,-92.23856209150327,5915.811302529637,5527.95,5140.088697470363,14.03273555403494,109.4889019500686,-3630347,531083.95,-3,Strong Sell,Neutral
2026-05-26,BRITANNIA.NS,FMCG,5356.0,5356.0,5311.0,5338.0,193734,0.0021,-18.0,-0.34,5511.75,5590.28,5834.7225,5461.0666358830085,5496.148167877098,-95.68751139311644,-82.32339217267315,-13.364119220443285,23.90572135882679,36.87221445779172,9.558823529411764,8.605664488017437,-90.44117647058823,5902.913584705922,5511.75,5120.586415294078,14.193807219337684,104.88255181077798,-3436613,528309.0,-3,Strong Sell,Neutral
2026-05-27,BRITANNIA.NS,FMCG,5330.0,5352.5,5301.0,5335.5,195454,-0.0005,5.5,0.1,5493.075,5581.25,5832.465,5449.107908656055,5484.248303589906,-93.7815942573061,-84.61503258959974,-9.166561667706361,24.369343187724702,36.72469702759388,14.953271028037383,10.757844155315302,-85.04672897196262,5880.431718671545,5493.075,5105.718281328454,14.103456394516567,101.06951239572241,-3632067,519903.35,-3,Strong Sell,Neutral
2026-05-28,BRITANNIA.NS,FMCG,5335.5,5335.5,5335.5,5335.5,0,0.0,0.0,0.0,5473.55,5571.79,5830.965,5438.288107831669,5473.229910731395,-91.21961821919467,-85.93594971551873,-5.2836685036759405,24.799849171701336,36.72469702759388,24.50765864332604,16.339917733591736,-75.49234135667396,5851.221140014679,5473.55,5095.8788599853215,13.799860785584444,93.85026151031367,-3632067,506451.7,-3,Strong Sell,Neutral
2026-05-29,BRITANNIA.NS,FMCG,5335.5,5350.0,5164.5,5204.5,1697949,-0.0246,-131.0,-2.46,5447.475,5559.04,5829.975,5416.022573752462,5453.323991417958,-98.62297467686494,-88.47335470778798,-10.149619969076966,26.403046605741128,29.542038358694242,13.071895424836601,17.510941698733347,-86.9281045751634,5823.83552861583,5447.475,5071.11447138417,13.817797369086776,100.39667140243412,-5330016,591349.15,-1,Weak Sell,Oversold
2026-06-01,BRITANNIA.NS,FMCG,5208.0,5230.0,5122.0,5157.5,341856,-0.009,-50.5,-0.97,5415.725,5545.04,5828.38,5391.401376252228,5431.411103164776,-107.04870438385205,-92.1884246430008,-14.860279740851254,28.121014320303505,27.46645196626845,10.18651362984218,15.922022566001615,-89.81348637015782,5777.143936277538,5415.725,5054.306063722463,13.347019513639921,100.93976630226027,-5671872,592041.4,-1,Weak Sell,Oversold
2026-06-02,BRITANNIA.NS,FMCG,5120.5,5148.0,5075.0,5117.0,458858,-0.0079,-3.5,-0.07,5379.85,5529.68,5827.03,5365.267911847253,5408.121391819238,-115.66090054307097,-96.88291982301483,-18.777980720056135,29.955393118175582,25.785273029860875,10.619469026548673,11.292626027075826,-89.38053097345133,5708.8612612054285,5379.85,5050.838738794572,12.23124292333162,99.6226401378131,-6130730,579442.35,-1,Weak Sell,Oversold
2026-06-03,BRITANNIA.NS,FMCG,5130.0,5142.5,5050.0,5064.0,334445,-0.0104,-66.0,-1.29,5343.9,5517.49,5825.4425,5336.575729766563,5382.630918351147,-125.31819496362095,-102.56997485113607,-22.748220112484887,31.781707352574607,23.737629928676967,3.329369797859691,8.045117484750191,-96.67063020214032,5644.7738273761715,5343.9,5043.026172623828,11.26045874272243,99.1138801279693,-6465175,574220.3,-1,Weak Sell,Oversold
2026-06-04,BRITANNIA.NS,FMCG,5051.5,5119.5,5035.0,5090.0,300651,0.0051,38.5,0.76,5307.7,5506.92,5824.2025,5313.092326931653,5360.95455402884,-129.3822496240109,-107.93242980571105,-21.449819818299858,33.552264139172344,26.808254999038525,12.629161882893227,8.85933356910054,-87.37083811710677,5540.0306695208055,5307.7,5075.369330479194,8.754476308789332,98.07003154740006,-6164524,564735.6,-1,Weak Sell,Oversold
2026-06-05,BRITANNIA.NS,FMCG,5095.0,5135.0,5071.0,5120.5,159398,0.006,25.5,0.5,5287.725,5499.53,5822.9275,5294.75020055721,5343.1431055822595,-128.6588480089431,-112.07771344635748,-16.581134562585618,34.91120423106627,30.3510206449602,19.63260619977038,11.863712626841108,-80.36739380022962,5512.171090409225,5287.725,5063.278909590776,8.489325386975487,95.63645786544292,-6005126,414013.9,-3,Strong Sell,Neutral
2026-06-08,BRITANNIA.NS,FMCG,5094.0,5103.5,5036.5,5078.5,247859,-0.0082,-15.5,-0.3,5271.125,5490.83,5821.8075,5274.154943361285,5323.539912576166,-129.976310014129,-115.65743275991179,-14.318877254217227,36.36817729028744,28.31828280308993,12.236286919831224,14.832685000831619,-87.76371308016877,5505.675820719062,5271.125,5036.574179280938,8.89945963030899,94.80528230362556,-6252985,392995.85,-1,Weak Sell,Oversold
2026-06-09,BRITANNIA.NS,FMCG,5079.5,5125.0,5063.5,5107.5,277222,0.0057,28.0,0.55,5259.8,5480.04,5820.15,5258.283043993544,5307.536956089042,-127.21390776731914,-117.96872776139327,-9.245180005925874,37.308222262523955,31.718782341205454,21.449704142011836,17.772865753871155,-78.55029585798816,5502.833001874202,5259.8,5016.766998125799,9.241149924871726,92.42633356765229,-5975763,374104.8,-3,Strong Sell,Neutral
2026-06-10,BRITANNIA.NS,FMCG,5110.0,5232.0,5103.5,5171.0,322498,0.0124,61.0,1.19,5251.55,5473.46,5818.51,5249.970373137016,5297.423107489854,-118.5343742945497,-118.08185706802456,-0.4525172265251456,36.40499813044164,38.58857892166213,40.59701492537314,24.76100199573874,-59.40298507462686,5494.878152912863,5251.55,5008.221847087138,9.266907976230353,95.0030240271057,-5653265,369968.3,-3,Strong Sell,Neutral
2026-06-11,BRITANNIA.NS,FMCG,5160.0,5190.5,5096.5,5113.0,295275,-0.0112,-47.0,-0.91,5238.575,5467.26,5815.57,5236.925575695395,5283.76213656468,-115.01013155326837,-117.46751196507333,2.4573804118049623,35.6286055517406,35.11356538106382,23.28358208955224,28.443433718979083,-76.71641791044776,5482.39589225492,5238.575,4994.75410774508,9.308672387239666,94.931379453741,-5948540,367721.15,-1,Weak Sell,Neutral
2026-06-12,BRITANNIA.NS,FMCG,5128.5,5178.5,5115.0,5165.5,242017,0.0103,37.0,0.72,5226.55,5461.09,5813.41,5230.123139914881,5275.00197830063,-106.75028175251282,-115.32406592256123,8.573784170048413,34.907669585803916,40.34987221783051,40.654205607476634,34.84493420746735,-59.345794392523366,5459.642234962869,5226.55,4993.457765037131,8.919544822602637,92.82913806418807,-5706523,372236.3,-1,Weak Sell,Neutral
2026-06-15,BRITANNIA.NS,FMCG,5250.0,5258.0,5180.0,5199.5,226798,0.0066,-50.5,-0.96,5217.5,5456.24,5811.68,5227.206650399178,5269.409239167249,-96.35011131884221,-111.52927500181742,15.179163682975215,33.05152789171411,43.528258336871836,51.811023622047244,38.58293710635871,-48.188976377952756,5439.784952257199,5217.5,4995.215047742801,8.520745654324818,92.80562820246034,-5479725,364830.5,-1,Weak Sell,Neutral
2026-06-16,BRITANNIA.NS,FMCG,5199.5,5232.5,5169.5,5217.5,195644,0.0035,18.0,0.35,5207.55,5449.89,5810.015,5226.282207504018,5265.564110340046,-85.66792523754793,-106.35700504896353,20.689079811415596,31.448165822161013,45.19323338567747,57.93650793650794,50.13391238867728,-42.06349206349206,5410.267512810278,5207.55,5004.832487189722,7.785523434639248,90.67665475942746,-5284081,361030.55,-1,Weak Sell,Neutral
2026-06-17,BRITANNIA.NS,FMCG,5220.0,5239.0,5191.0,5232.0,270826,0.0028,12.0,0.23,5201.925,5443.69,5807.3475,5226.8267591703025,5263.077879944487,-75.16572331929638,-100.1187487030301,24.95302538373373,29.863202213670288,46.56008842659032,62.53968253968254,57.429071366079256,-37.46031746031746,5395.151104602834,5201.925,5008.698895397167,7.429023086754745,87.62832227661121,-5013255,351471.55,-1,Weak Sell,Neutral
2026-06-18,BRITANNIA.NS,FMCG,5230.5,5250.0,5192.5,5245.0,391567,0.0025,14.5,0.28,5197.525,5436.7,5804.9675,5228.557544011226,5261.738777726377,-65.04387596659944,-93.10377415574398,28.059898189144533,28.22214552387746,47.816640090214065,94.17040358744394,71.54886468787815,-5.829596412556054,5382.440784885945,5197.525,5012.609215114055,7.115532292233128,85.47629925685327,-4621688,346760.25,-1,Weak Sell,Neutral
2026-06-19,BRITANNIA.NS,FMCG,5211.0,5240.0,5180.0,5195.0,273184,-0.0095,-16.0,-0.31,5190.7,5431.1,5801.8225,5225.361587438728,5256.795164561459,-60.361016918570385,-86.55522270830927,26.194205789738888,26.87031153067273,43.57295661360731,71.74887892376681,76.15298835029778,-28.251121076233183,5365.110263459422,5190.7,5016.289736540578,6.720105706722482,84.01370645279232,-4894872,335510.3,-1,Weak Sell,Neutral
2026-06-22,BRITANNIA.NS,FMCG,5205.0,5230.0,5186.5,5217.5,261961,0.0043,12.5,0.24,5185.225,5424.3,5798.6775,5224.612864825515,5253.884411630981,-54.209363625459446,-80.0860508917393,25.87668726627986,25.615037108411197,45.89976323071576,81.83856502242152,82.58594917787744,-18.161434977578477,5348.709395279749,5185.225,5021.740604720252,6.305778255707254,81.11987027759287,-4632911,334359.8,-1,Weak Sell,Neutral
2026-06-23,BRITANNIA.NS,FMCG,5217.5,5275.5,5196.0,5241.0,220646,0.0045,23.5,0.45,5180.375,5417.34,5795.425,5226.173544365942,5252.930010769427,-46.89727784167826,-73.44829628172711,26.55101844004885,23.889800616855833,48.29777999033046,85.65488565488566,79.747443200358,-14.345114345114345,5330.665344001152,5180.375,5030.084655998848,5.802295934219138,81.00416525776481,-4412265,335705.4,-1,Weak Sell,Neutral
2026-06-24,BRITANNIA.NS,FMCG,5219.5,5291.0,5217.0,5262.5,286835,0.0041,43.0,0.82,5176.725,5409.5,5792.1975,5229.633206807281,5253.63889886058,-38.91889407556209,-66.5424158404941,27.623521764932008,22.53310175414748,50.4612619035405,88.8015717092338,85.431674128847,-11.198428290766207,5314.819342751558,5176.725,5038.630657248443,5.335201029668666,80.50386773935304,-4125430,340274.45,-1,Weak Sell,Neutral
2026-06-25,BRITANNIA.NS,FMCG,5262.5,5298.5,5207.0,5237.0,193478,-0.0048,-25.5,-0.48,5171.8,5402.52,5787.9675,5230.334806158968,5252.406387833871,-34.25869147731737,-60.08567096785876,25.82697949054139,21.09616660239673,47.90105222615719,76.52671755725191,83.66105830712381,-23.47328244274809,5292.869153792305,5171.8,5050.730846207695,4.681896198317989,81.2893057579707,-4318908,349948.35,-1,Weak Sell,Neutral
2026-06-26,BRITANNIA.NS,FMCG,5237.0,5237.0,5237.0,5237.0,0,0.0,0.0,0.0,5173.425,5392.55,5783.7725,5230.96958652478,5251.265173920251,-30.217123157013702,-54.111961405689755,23.894838248676052,19.76186967577103,47.901052226157184,73.82978723404256,79.71935883350943,-26.170212765957448,5297.0515647018665,5173.425,5049.798435298134,4.779292816726493,75.4829267752585,-4318908,265050.9,-1,Weak Sell,Neutral
2026-06-29,BRITANNIA.NS,FMCG,5233.0,5244.0,5085.0,5102.0,472081,-0.0258,-131.0,-2.5,5170.65,5380.59,5778.705,5218.686768760515,5240.208494370603,-37.47552834017097,-50.784674792585996,13.309146452415028,20.329745281099626,36.52342142148359,7.962529274004684,52.77301135509973,-92.03747072599532,5298.016832417175,5170.65,5043.283167582825,4.926530800467057,81.44843200559718,-4790989,271562.15,-1,Weak Sell,Neutral
2026-06-30,BRITANNIA.NS,FMCG,5112.0,5176.0,5075.5,5146.5,326609,0.0087,34.5,0.67,5172.125,5366.77,5773.725,5211.811838402371,5233.267124417225,-39.185383929936506,-48.4648166200561,9.279432690119592,20.95730997678504,41.459416902459964,31.838565022421523,37.876960510156266,-68.16143497757848,5297.642279686841,5172.125,5046.607720313159,4.853605807548774,82.80925829091167,-4464380,264949.7,-1,Weak Sell,Neutral
2026-07-01,BRITANNIA.NS,FMCG,5146.5,5276.0,5115.0,5262.0,475937,0.0224,115.5,2.24,5182.025,5357.42,5769.04,5216.591663316431,5235.395485571505,-30.864782082259808,-44.94480971249684,14.080027630237034,19.87636230538768,51.91162409044797,83.6322869955157,41.144460430647314,-16.367713004484305,5303.020237509519,5182.025,5061.029762490481,4.669805240596834,88.39431127013226,-3988443,272024.3,-1,Weak Sell,Neutral
2026-07-02,BRITANNIA.NS,FMCG,5287.0,5393.0,5262.0,5374.0,374142,0.0213,87.0,1.65,5196.225,5351.47,5764.4075,5231.58293347677,5245.662486640282,-15.05958368784377,-38.96776450756623,23.90818081972246,19.440523089752645,59.46882373495432,94.01574803149606,69.82886668314444,-5.984251968503937,5335.90480347919,5196.225,5056.54519652081,5.376203050452588,91.4375747508371,-3614301,275698.85,0,Neutral,Neutral
2026-07-03,BRITANNIA.NS,FMCG,5409.5,5448.0,5368.0,5379.0,226125,0.0009,-30.5,-0.56,5209.15,5344.44,5760.0675,5245.62265409803,5255.539339481742,-2.1061139066023316,-31.59543438737345,29.48932048077112,19.563761535679042,59.77275664159356,81.47651006711409,86.37484836470863,-18.523489932885905,5365.280426246729,5209.15,5053.01957375327,5.9944684352237605,90.6206051257773,-3388176,279035.2,0,Neutral,Neutral
2026-07-06,BRITANNIA.NS,FMCG,5379.0,5464.0,5366.0,5454.5,180876,0.014,75.5,1.4,5227.95,5339.18,5756.28,5265.515734660123,5270.277166186798,14.089409299857834,-22.458465649927195,36.547874949785026,19.82546299665924,64.14496003812226,97.55469755469755,91.01565188443591,-2.4453024453024454,5405.681229669931,5227.95,5050.218770330069,6.799270447113345,91.14770475965035,-3207300,275686.05,0,Neutral,Neutral
