Date,Ticker,Strategy_Equity,Close,BuyHold_Equity
2025-11-18,GRASIM.NS,96726.78,2762.0,100207.77
2025-11-19,GRASIM.NS,96726.78,2744.699951171875,99580.11
2025-11-20,GRASIM.NS,96726.78,2748.60009765625,99721.61
2025-11-21,GRASIM.NS,96726.78,2734.800048828125,99220.94
2025-11-24,GRASIM.NS,96726.78,2688.699951171875,97548.38
2025-11-25,GRASIM.NS,96726.78,2686.800048828125,97479.45
2025-11-26,GRASIM.NS,96726.78,2744.0,99554.72
2025-11-27,GRASIM.NS,96726.78,2740.0,99409.59
2025-11-28,GRASIM.NS,96726.78,2739.39990234375,99387.82
2025-12-01,GRASIM.NS,96726.78,2731.5,99101.21
2025-12-02,GRASIM.NS,96726.78,2735.0,99228.19
2025-12-03,GRASIM.NS,96726.78,2720.300048828125,98694.86
2025-12-04,GRASIM.NS,96726.78,2730.39990234375,99061.29
2025-12-05,GRASIM.NS,96726.78,2747.0,99663.56
2025-12-08,GRASIM.NS,96726.78,2744.199951171875,99561.97
2025-12-09,GRASIM.NS,96726.78,2746.0,99627.28
2025-12-10,GRASIM.NS,96726.78,2746.800048828125,99656.31
2025-12-11,GRASIM.NS,96726.78,2797.800048828125,101506.63
2025-12-12,GRASIM.NS,96726.78,2836.699951171875,102917.95
2025-12-15,GRASIM.NS,96726.78,2821.0,102348.35
2025-12-16,GRASIM.NS,96726.78,2799.10009765625,101553.8
2025-12-17,GRASIM.NS,96985.96,2806.60009765625,101825.9
2025-12-18,GRASIM.NS,97020.51,2807.60009765625,101862.18
2025-12-19,GRASIM.NS,97189.84,2812.5,102039.96
2025-12-22,GRASIM.NS,97093.08,2809.699951171875,101938.37
2025-12-23,GRASIM.NS,97787.66,2829.800048828125,102667.62
2025-12-24,GRASIM.NS,97687.44,2826.89990234375,102562.4
2025-12-26,GRASIM.NS,97369.53,2817.699951171875,102228.62
2025-12-29,GRASIM.NS,98223.07,2842.39990234375,103124.75
2025-12-30,GRASIM.NS,98198.88,2841.699951171875,103099.36
2025-12-31,GRASIM.NS,97760.02,2829.0,102638.59
2026-01-01,GRASIM.NS,98544.44,2851.699951171875,103462.17
2026-01-02,GRASIM.NS,98706.86,2856.39990234375,103632.68
2026-01-05,GRASIM.NS,98447.69,2848.89990234375,103360.58
2026-01-06,GRASIM.NS,99014.42,2865.300048828125,103955.59
2026-01-07,GRASIM.NS,98039.93,2837.10009765625,102932.47
2026-01-08,GRASIM.NS,96481.43,2792.0,101296.2
2026-01-09,GRASIM.NS,96481.43,2776.89990234375,100748.36
2026-01-12,GRASIM.NS,96481.43,2806.699951171875,101829.53
2026-01-13,GRASIM.NS,96481.43,2774.199951171875,100650.4
2026-01-14,GRASIM.NS,96481.43,2795.800048828125,101434.07
2026-01-15,GRASIM.NS,96481.43,2795.800048828125,101434.07
2026-01-16,GRASIM.NS,96481.43,2809.60009765625,101934.75
2026-01-19,GRASIM.NS,96481.43,2780.0,100860.83
2026-01-20,GRASIM.NS,96481.43,2713.60009765625,98451.78
2026-01-21,GRASIM.NS,96481.43,2735.60009765625,99249.96
2026-01-22,GRASIM.NS,96481.43,2787.60009765625,101136.57
2026-01-23,GRASIM.NS,96481.43,2759.0,100098.93
2026-01-27,GRASIM.NS,96481.43,2856.199951171875,103625.43
2026-01-28,GRASIM.NS,96481.43,2839.10009765625,103005.03
2026-01-29,GRASIM.NS,96229.95,2831.699951171875,102736.55
2026-01-30,GRASIM.NS,95798.37,2819.0,102275.78
2026-02-02,GRASIM.NS,94289.52,2774.60009765625,100664.92
2026-02-03,GRASIM.NS,95455.13,2808.89990234375,101909.34
2026-02-04,GRASIM.NS,96678.53,2844.89990234375,103215.45
