Date,Ticker,Sector,Open,High,Low,Close,Volume,Daily_Return,Price_Change,Price_Change_Pct,SMA_20,SMA_50,SMA_200,EMA_20,EMA_26,MACD,MACD_Signal,MACD_Hist,ADX,RSI,Stoch_K,Stoch_D,Williams_R,BB_Upper,BB_Middle,BB_Lower,BB_Width,ATR,OBV,Volume_SMA_20,Signal_Score,Signal,RSI_Signal
2025-09-24,KOTAKBANK.NS,Banking,407.6961409670819,408.91403958875,405.1006158183649,405.5598449707031,18394385,-0.008,-2.14,-0.52,396.60528564453125,,,400.52339755372446,400.47809619471457,1.8315138590363063,-0.23882656364467453,2.0703404226809807,27.717557778913807,56.21720922210195,76.88761804514972,78.6650650848442,-23.11238195485028,412.11324832315034,396.60528564453125,381.09732296591216,7.820350983682324,6.027656846701055,-5386210,17423740.25,1,Weak Buy,Neutral
2025-09-25,KOTAKBANK.NS,Banking,405.7594805811606,406.79769673000413,401.3071756698445,402.0059814453125,20039275,-0.0088,-3.75,-0.92,397.29210052490237,,,400.66459601959,400.59127287994403,1.671625080200954,0.1432637651244512,1.5283613150765027,25.759494197842923,51.667459608522925,63.17421703359646,76.52806024567747,-36.82578296640354,412.47587802763826,397.29210052490237,382.1083230221665,7.643634234194481,5.989290004805238,-25425485,17526219.0,1,Weak Buy,Neutral
2025-09-26,KOTAKBANK.NS,Banking,401.10750162038886,403.14399429235846,397.134380488437,398.27239990234375,9595825,-0.0093,-2.84,-0.71,397.6365051269531,,,400.43676781794755,400.41950451123284,1.229470670788828,0.36050514625732655,0.8689655245315016,24.66248643993712,47.333394386582,45.26752496671512,61.7764533484871,-54.73247503328488,412.5792102259524,397.6365051269531,382.69380002795384,7.515761207200298,5.9907417047421125,-35021310,17237420.75,1,Weak Buy,Neutral
2025-09-29,KOTAKBANK.NS,Banking,398.49201759617813,400.04932654446014,393.38084664130577,397.6335144042969,26530510,-0.0016,-0.86,-0.22,397.8661087036133,,,400.1697913023618,400.213134873682,0.8180771117666268,0.45201953935918665,0.36605757240744013,24.243555406560894,46.61284129987444,28.877578874458603,45.77310695825673,-71.1224211255414,412.6597102538728,397.8661087036133,383.0725071533538,7.436472334103658,6.039151576057274,-61551820,18169365.75,1,Weak Buy,Neutral
2025-09-30,KOTAKBANK.NS,Banking,400.1092337272251,402.30545434886966,396.5354170410758,397.8531494140625,29309685,0.0006,-2.26,-0.56,398.3672439575195,,,399.9491587415714,400.0383211359324,0.5039581462260685,0.462407260732563,0.041550885493505496,23.36927444009919,46.91203855359076,30.00010068934005,34.715068176837924,-69.99989931065996,412.4279417490773,398.3672439575195,384.3065461659617,7.059163625941686,6.019929128324174,-32242135,18988995.25,1,Weak Buy,Neutral
2025-10-01,KOTAKBANK.NS,Banking,396.51544506843504,413.68578289613794,396.51544506843504,411.94879150390625,30579755,0.0354,15.43,3.89,399.39646606445314,399.7195098876953,,401.0919809094128,400.92057820022677,1.3765491160467604,0.6452356317954024,0.731313484251358,22.738898623869346,61.73390558928769,91.87678736778808,50.25148897719558,-8.123212632211912,414.24737883171224,399.39646606445314,384.54555329719403,7.4366771011251345,6.816386892565511,-1662380,19516119.5,2,Buy,Neutral
2025-10-03,KOTAKBANK.NS,Banking,411.94879673826716,420.873391358273,411.6892350915389,419.3759765625,23679650,0.018,7.43,1.8,400.90186767578126,399.48112121582034,,402.83331382875446,402.28764474558034,2.636997839343394,1.043588073305001,1.593409766038393,23.00099075022698,66.9672119514768,94.75890869400473,72.21193225037763,-5.241091305995264,417.3579744888308,400.90186767578126,384.44576086273173,8.209543601506974,6.985513276434697,22017270,20227237.25,1,Weak Buy,Neutral
2025-10-06,KOTAKBANK.NS,Banking,422.07130250014336,430.1773334721175,417.87855937496556,428.4602966308594,25764180,0.0217,6.39,1.51,402.9034118652344,399.3836895751953,,405.27397885752634,404.22635970004546,4.319152738099092,1.6987010062638193,2.6204517318352725,24.096732052850484,72.0094792518404,95.33369354212279,93.98979653463853,-4.6663064578772175,422.2827748643225,402.9034118652344,383.52404886614625,9.619855493092851,7.365031906485927,47781450,21020133.25,-1,Weak Sell,Overbought
2025-10-07,KOTAKBANK.NS,Banking,427.661665298593,429.8778404445717,423.6086649677014,424.6468811035156,12364695,-0.0089,-3.01,-0.7,404.6683654785156,399.32299438476565,,407.1190171666682,405.73899091511737,5.283655163853496,2.415691837781755,2.8679633260717408,25.114206119572312,67.36115369505923,84.97016197760786,91.68758807124512,-15.029838022392143,425.1843173559821,404.6683654785156,384.15241360104915,10.139637109120999,7.286756447227669,35416755,21011978.5,2,Buy,Neutral
2025-10-08,KOTAKBANK.NS,Banking,424.5670085545185,425.76495261186983,421.7119522176401,422.83001708984375,4402475,-0.0043,-1.74,-0.41,406.2396545410156,399.2958410644531,,408.6153028736373,407.004992853986,5.834171842042224,3.0993878386338487,2.7347840034083752,25.694152173318724,65.20162844940022,80.03256012983984,86.7788052165235,-19.967439870160163,427.25893557065,406.2396545410156,385.22037351138124,10.348217262730167,7.055773872013531,31014280,20438406.25,2,Buy,Neutral
2025-10-09,KOTAKBANK.NS,Banking,422.86994763844575,429.6582159116338,419.53570765694,428.1807861328125,15827485,0.0127,5.31,1.26,407.94970245361327,400.0066143798828,,410.478682231654,408.57357013389907,6.625844013942128,3.804679073695505,2.8211649402466232,26.592543414331775,68.41330245582284,94.57408162772441,86.52560124505737,-5.425918372275593,430.2282818676497,407.94970245361327,385.67112303957686,10.92221873434,7.274826327919264,46841765,19099555.0,2,Buy,Neutral
2025-10-10,KOTAKBANK.NS,Banking,428.26063851870305,430.81622404096333,426.5835412319039,429.27886962890625,9681210,0.0026,1.02,0.24,409.7246383666992,400.7149908447266,,412.2691762694875,410.10729602241815,7.25818819943305,4.495380898843014,2.762807300590036,27.530823270649755,69.04471212031162,95.89331130378521,90.16665102044983,-4.106688696214792,432.8452990321178,409.7246383666992,386.6039777012806,11.285950855962854,7.05753036228642,56522975,18992798.75,2,Buy,Neutral
2025-10-13,KOTAKBANK.NS,Banking,426.46374053318596,430.45684660385257,426.0244964282141,429.6781921386719,10600020,0.0009,3.21,0.75,411.51954040527346,401.4832647705078,,413.9271777808384,411.5569920310295,7.702754947255698,5.136855708525552,2.5658992387301467,28.281105587144854,69.2851640761374,96.96000953819188,95.80913415656717,-3.0399904618081104,434.981462423382,411.51954040527346,388.0576183871649,11.402579811885847,6.870017491811567,67122995,18618935.5,2,Buy,Neutral
2025-10-14,KOTAKBANK.NS,Banking,429.05925369589795,432.25375087682374,427.5818238833307,429.6182861328125,8022815,-0.0001,0.56,0.13,413.32642059326173,402.17487060546875,,415.42156905245497,412.8948656681986,7.958502718475415,5.7011851105155245,2.257317607959891,29.156026341496244,69.19832397942541,93.22030397306092,95.35787493834601,-6.779696026939076,436.5176982702137,413.32642059326173,390.13514291630975,11.221773649826082,6.71301102764596,59100180,18365169.75,2,Buy,Neutral
2025-10-15,KOTAKBANK.NS,Banking,430.25717184713756,432.4334073072979,427.5019189561206,429.1790466308594,11540535,-0.001,-1.08,-0.25,414.60321655273435,402.8025866699219,,416.731805012303,414.10110129506234,8.033140667640168,6.167576221940453,1.8655644456997154,29.98679085958101,68.52019183965865,91.6667162896888,93.94900993364722,-8.333283710311203,438.32709578454677,414.60321655273435,390.87933732092193,11.444136603216595,6.5857594078981965,47559645,17937977.25,2,Buy,Neutral
2025-10-16,KOTAKBANK.NS,Banking,429.83789024916655,442.1566493057548,429.69814737826357,440.3197937011719,33692100,0.026,10.48,2.44,416.1515426635742,403.6347497558594,,418.97828012552867,416.04322665847786,8.888792494758377,6.711819476504038,2.1769730182543388,31.608486422798812,75.167391230526,96.23408431180624,93.70703485818531,-3.7659156881937728,442.22814662624046,416.1515426635742,390.074938700908,12.532263509472136,7.042319641255141,81251745,18426722.75,0,Neutral,Overbought
2025-10-17,KOTAKBANK.NS,Banking,440.0203387553533,441.2182828075126,437.3249798704862,440.3996887207031,16706510,0.0002,0.38,0.09,417.6609375,404.4445520019531,,421.01841427745,417.8474090334575,9.464251591696723,7.262305899542575,2.2019456921541476,33.11434658864391,75.20782194234586,96.39788483412852,94.76622847854118,-3.602115165871497,445.6147310345232,417.6609375,389.7071439654768,13.385878843181587,6.8173898766673755,97958255,18391019.25,0,Neutral,Overbought
2025-10-20,KOTAKBANK.NS,Banking,442.0368268502596,452.4189269358333,439.2816043963023,441.9969177246094,15207085,0.0036,-0.04,-0.01,419.4857864379883,405.2886944580078,,423.01636698670325,419.6362615290984,9.93466941904893,7.796778603443847,2.1378908156050835,35.22808207465773,76.04742388370623,81.35713758233396,91.32970224275624,-18.642862417666052,448.75973881905475,419.4857864379883,390.2118340569218,13.957065210548663,7.268813638300491,113165340,18029817.25,0,Neutral,Overbought
2025-10-21,KOTAKBANK.NS,Banking,441.99692517030456,443.19483872460165,436.62619257667416,438.6427001953125,1134020,-0.0076,-3.35,-0.76,421.2357650756836,406.1068817138672,,424.504589197047,421.04414587474395,9.922441880659619,8.221911258887001,1.700530621772618,36.59484599405878,70.63736535021798,75.3571221678147,84.37071486142572,-24.64287783218531,450.6961467297645,421.2357650756836,391.7753834216027,13.987597491294562,7.21880167470242,112031320,17425022.75,0,Neutral,Overbought
2025-10-23,KOTAKBANK.NS,Banking,444.23305592905706,448.10637374054346,441.4378938305524,444.35284423828125,21496105,0.013,0.12,0.03,423.0116989135742,407.19660034179685,,426.39489920097407,422.7707161238949,10.255295705797607,8.628588148269122,1.6267075575284853,38.16610647720356,74.02511710055961,80.196062547225,78.9701074324579,-19.803937452775006,453.53084484587515,423.0116989135742,392.49255298127326,14.429457157181997,7.379149665454459,133527425,17228416.0,0,Neutral,Overbought
2025-10-24,KOTAKBANK.NS,Banking,446.8285814865207,446.8285814865207,432.8926496402778,436.6461486816406,16293685,-0.0173,-10.18,-2.28,424.5660140991211,408.03954528808595,,427.37120867532326,423.79852594298717,9.784430017774241,8.859756522170146,0.924673495604095,37.949039441625885,63.39417539534638,54.33523332837272,69.96280601447081,-45.66476667162728,454.5330107544405,424.5660140991211,394.5990174438017,14.116531074163262,7.847491249796491,117233740,17123381.0,2,Buy,Neutral
2025-10-27,KOTAKBANK.NS,Banking,433.6912671732111,436.4465202022546,423.6685620728347,428.9794006347656,18599700,-0.0176,-4.71,-1.09,425.91468505859376,408.7966387939453,,427.52436981431777,424.18229443867443,8.692422241164536,8.826289665969025,-0.13386742480448888,36.33098324526348,54.94105086259815,28.718882107407325,54.41672599433502,-71.28111789259268,454.0722740282951,425.91468505859376,397.7570960888924,13.22217334010339,8.213926632582881,98634040,17051402.25,0,Neutral,Neutral
2025-10-28,KOTAKBANK.NS,Banking,427.6616621245238,432.8726668634206,427.6616621245238,431.4151916503906,23304345,0.0057,3.75,0.88,427.5718246459961,409.4878454589844,,427.89492427489614,424.71806460250525,7.932109765110852,8.647453685797391,-0.7153439206865393,34.82850249149839,56.90706874161233,36.126280376312394,39.72679860403082,-63.8737196236876,452.7729615044694,427.5718246459961,402.37068778752285,11.788025031508237,7.999432211605304,121938385,17736828.25,0,Neutral,Neutral
2025-10-29,KOTAKBANK.NS,Banking,433.2520064367184,434.1105096143005,428.63997382324067,429.3587341308594,7088915,-0.0048,-3.89,-0.9,429.15808563232423,410.1758575439453,,428.0343347373688,425.0618179009019,7.081981045674752,8.334359157772864,-1.2523781120981123,33.56844885428126,54.73566200460219,29.872459842228537,31.57254077531609,-70.12754015777145,450.28651501948616,429.15808563232423,408.0296562451623,9.84645523154069,7.8187967529949125,114849470,16764748.5,0,Neutral,Neutral
2025-10-30,KOTAKBANK.NS,Banking,429.25889349933607,429.85786549023834,424.54702721720923,426.70330810546875,12438465,-0.0062,-2.56,-0.6,430.60059356689453,410.71812133789064,,427.90757029623546,425.1834097679068,6.123390587730114,7.8921654437643145,-1.7687748560342005,31.781827415052067,51.97768255645544,10.55550441566658,25.51808154473584,-89.44449558433341,446.19843290503627,430.60059356689453,415.0027542287528,7.244690124059752,7.639656861568783,102411005,15921187.5,0,Neutral,Neutral
2025-10-31,KOTAKBANK.NS,Banking,428.63998781695545,428.63998781695545,419.27614894935596,419.71539306640625,18931270,-0.0164,-8.92,-2.08,430.98892364501955,411.0068231201172,,427.12736294101364,424.77837149372164,4.745135432802897,7.262759441572031,-2.5176240087691344,29.61926418979386,45.482870234152195,1.3253086908692748,13.917757649588134,-98.67469130913072,445.01778550077836,430.98892364501955,416.96006178926075,6.510079997932179,7.7628127191424054,83479735,15338763.25,0,Neutral,Neutral
2025-11-03,KOTAKBANK.NS,Banking,419.7153819012876,423.10951597140115,416.8602952164107,421.97149658203125,7657265,0.0054,2.26,0.54,431.1186996459961,411.3901617431641,,426.636328049682,424.57045483359644,3.7912043476214308,6.568448422781912,-2.777244075160481,27.91895276665309,47.752781888446656,14.374010243000289,8.751607783178718,-85.6259897569997,444.75806502365316,431.1186996459961,417.4793342683391,6.327429261990591,7.654699007417266,91137000,14537644.0,0,Neutral,Neutral
2025-11-04,KOTAKBANK.NS,Banking,422.6103812272446,423.4888694452829,417.8785602386985,418.5973205566406,9581885,-0.008,-4.01,-0.95,430.6255508422852,411.70481872558594,,425.87070828843997,424.1280004427108,2.7314527962644206,5.801049297478413,-3.0695965012139927,26.284586352194488,44.751693135944016,4.884961136682731,6.861426690184103,-95.11503886331727,445.28853384290665,430.6255508422852,415.9625678416637,6.810084990052865,7.5086711645006305,81555115,13728529.25,0,Neutral,Neutral
2025-11-06,KOTAKBANK.NS,Banking,413.88544344274857,420.03483034522856,413.70576098414875,415.92193603515625,11902845,-0.0064,2.04,0.49,430.1893035888672,412.0905523681641,,424.92320616907966,423.520143819929,1.6566144646125736,4.972162330905245,-3.315547866292672,25.309814757482986,42.47245010645131,5.724602978153125,8.32785811927872,-94.27539702184687,446.0111929552571,430.1893035888672,414.36741422247724,7.355779994711795,7.424413892827714,69652270,13705436.75,0,Neutral,Neutral
2025-11-07,KOTAKBANK.NS,Banking,415.0234811753937,419.13637566744586,411.13020874189687,416.940185546875,7000945,0.0024,1.92,0.46,429.8948120117187,412.50982849121095,,424.1629184907745,423.03273950340645,0.8768537445710081,4.153100613638398,-3.27624686906739,24.719860986451213,43.64880132464802,14.071584343423309,8.227049486086393,-85.92841565657669,446.45564798667556,429.8948120117187,413.3339760367619,7.704599130870828,7.465967680879234,76653215,13835360.25,0,Neutral,Neutral
2025-11-10,KOTAKBANK.NS,Banking,415.48270114228853,420.2344766765381,415.48270114228853,417.81866455078125,10866480,0.0021,2.34,0.56,429.3767059326172,413.01695251464844,,423.5587038298227,422.6465117291379,0.3260155654247683,3.3876836039956726,-3.0616680385709043,23.982540655322584,44.69943794233833,16.19923335345061,11.998473558342354,-83.80076664654939,446.748137742044,429.3767059326172,412.0052741231904,8.0914644736936,7.27209681326283,87519695,13587310.0,0,Neutral,Neutral
2025-11-11,KOTAKBANK.NS,Banking,419.2761547588791,419.8751267872455,414.26481740034535,416.6606750488281,10814210,-0.0028,-2.62,-0.62,428.7457962036133,413.5847723388672,,422.90174870782323,422.2031164194853,-0.20164331657406365,2.6698182198817255,-2.871461536455789,23.459056115515732,43.54687593877709,14.956841270947612,15.075886322607182,-85.04315872905238,446.9807085605177,428.7457962036133,410.51088384670885,8.506164966918808,7.153397711379782,76705485,13643960.0,0,Neutral,Neutral
2025-11-12,KOTAKBANK.NS,Banking,419.29610600196844,419.29610600196844,415.2830452341666,416.1814880371094,9035425,-0.0012,-3.11,-0.74,428.07096099853516,414.0807159423828,,422.261723882041,421.75706987264266,-0.6509790875470571,2.005658758395969,-2.656637845943026,22.97296332855223,43.05217534065278,13.660906412001886,14.93899367880004,-86.33909358799811,447.0995950523123,428.07096099853516,409.04232694475803,8.89041107081414,6.929087929695643,67670060,13565730.25,0,Neutral,Neutral
2025-11-13,KOTAKBANK.NS,Banking,417.1797633354703,417.1797633354703,412.2083656237895,414.32470703125,10711530,-0.0045,-2.86,-0.69,427.30628204345703,414.5063812255859,,421.505817515299,421.20652447698393,-1.143723500172257,1.375782306682324,-2.519505806854581,22.948131266547232,41.10364960509642,8.948582368741793,12.522110017230434,-91.05141763125822,447.23272264251017,427.30628204345703,407.3798414444039,9.326537631865014,6.789252914123152,56958530,13700166.0,-2,Sell,Neutral
2025-11-14,KOTAKBANK.NS,Banking,412.4878765733133,416.3811489679997,411.88890455913486,415.22314453125,12202755,0.0022,2.74,0.66,426.6084869384766,415.0542352294922,,420.9074677072943,420.7633111476703,-1.4450727009450475,0.8116113051568498,-2.256684006101897,22.96902783336381,42.46067409319455,16.167188477524366,12.925559086089352,-83.83281152247562,447.19038082366774,426.6084869384766,406.0265930532854,9.649078494849253,6.625180878033272,69161285,13733277.0,0,Neutral,Neutral
2025-11-17,KOTAKBANK.NS,Banking,418.2778695307826,423.24929765870917,417.7587766982812,419.8551330566406,25151640,0.0112,1.58,0.38,425.58525390625,415.6240509033203,,420.807245359613,420.69603869648296,-1.2952010790014583,0.39024882832518815,-1.6854499073266465,21.61954735259683,48.98667619861118,37.96697163883204,21.027580828366073,-62.03302836116796,445.357656482842,425.58525390625,405.812851329658,9.291864506634234,6.725250324420836,94312925,13306254.0,0,Neutral,Neutral
2025-11-18,KOTAKBANK.NS,Banking,417.3993907722806,420.6737366734581,415.2830493375538,417.8985290527344,10300340,-0.0047,0.5,0.12,424.46019592285154,416.19666259765626,,420.5302247589579,420.488815759909,-1.319102537004028,0.048378555259344924,-1.3674810922633729,20.75651781931788,46.58324168336026,29.452705377610556,27.862288497988995,-70.54729462238944,443.26999480022346,424.46019592285154,405.6503970454796,8.862927105085125,6.629924396669656,84012585,12985945.5,0,Neutral,Neutral
2025-11-19,KOTAKBANK.NS,Banking,419.1763088227944,421.2726956286347,417.17975576294305,420.4541015625,12464500,0.0061,1.28,0.31,423.38305511474607,416.8371563720703,,420.52297493072376,420.4862443378787,-1.1189329088821864,-0.18508373756896135,-0.9338491713132251,19.840779374707996,50.03165444860247,49.786756271196936,39.06881109587985,-50.213243728803064,440.43796762169234,423.38305511474607,406.3281426077998,8.05649272020299,6.448711215885515,96477085,12848816.25,0,Neutral,Neutral
2025-11-20,KOTAKBANK.NS,Banking,422.231022614109,422.231022614109,417.91849125987375,419.0165710449219,36702845,-0.0034,-3.21,-0.76,422.40174865722656,417.43053161621094,,420.3795078939807,420.37737964951157,-1.0640282796034626,-0.3608726459758616,-0.703155633627601,18.801061174976503,48.148699932849965,45.03975903532993,41.42640689471248,-54.96024096467007,438.0305705640354,422.40174865722656,406.77292675041775,7.399979738005957,6.296126940053354,59774240,14627257.5,0,Neutral,Neutral
2025-11-21,KOTAKBANK.NS,Banking,419.2761291233556,421.57215288256253,414.98355236832316,416.84033203125,39194210,-0.0052,-2.44,-0.58,421.026123046875,417.9392535400391,,420.0424435261016,420.11537612223293,-1.1824892659645343,-0.5251959699735962,-0.6572932959909381,18.342652838918934,45.36519528000062,46.203414968651714,47.00997675839287,-53.796585031348286,433.130107616063,421.026123046875,408.922138477687,5.749754662059492,6.31701790963807,20580030,15512162.75,-2,Sell,Neutral
2025-11-24,KOTAKBANK.NS,Banking,418.2778634098207,420.0747489664001,414.76394101396227,416.7405090332031,24922845,-0.0002,-1.54,-0.37,420.0308410644531,418.39446716308595,,419.72797357439697,419.86538596749,-1.269788007077807,-0.6741143773944384,-0.5956736296833686,17.954557674611866,45.236013752748455,45.39569801256176,45.54629067218114,-54.60430198743824,429.90101608223745,420.0308410644531,410.1606660466688,4.699738234826318,6.245145769838052,-4342815,15943620.75,-2,Sell,Neutral
2025-11-25,KOTAKBANK.NS,Banking,418.1381045407307,418.1381045407307,412.62762890690965,413.26654052734375,15164895,-0.0083,-4.87,-1.16,419.24519805908204,418.78419494628906,,419.1125989984871,419.37658260155325,-1.6008396308438932,-0.8594594280843294,-0.7413802027595638,17.962252969372287,40.87383944252435,17.62782499667315,36.408979325962214,-82.37217500332684,428.6306774729809,419.24519805908204,409.8597186451832,4.477322319897485,6.192669331551123,-19507710,15771880.5,-2,Sell,Neutral
2025-11-26,KOTAKBANK.NS,Banking,414.2847683954061,421.27270424785877,414.1050859279389,420.03485107421875,14896715,0.0164,5.75,1.39,418.6761810302734,419.30928894042967,,419.20043252950916,419.4253432291581,-1.3020451656011574,-0.947976575587695,-0.35406859001346236,17.24836665331437,50.82363572688743,73.47616964810655,45.49989755244716,-26.52383035189346,426.2455313251657,418.6761810302734,411.10683073538115,3.615849497941682,6.322204645048544,-4610995,15351499.0,0,Neutral,Neutral
2025-11-27,KOTAKBANK.NS,Banking,420.07473849565287,425.3656222181128,417.5590926861503,421.3126220703125,20148975,0.003,1.24,0.3,418.2738754272461,419.865927734375,,419.4015934381571,419.5651416618362,-0.9511783664707423,-0.9486169337643046,-0.0025614327064377163,16.274896973317134,52.45045137627317,69.92591037105946,53.67663500527973,-30.074089628940538,424.2080510916521,418.2738754272461,412.33969976284004,2.8374593839237865,6.4282278512566835,15537980,16004502.0,0,Neutral,Neutral
2025-11-28,KOTAKBANK.NS,Banking,423.06957988633235,427.6217184114977,419.71538537936084,424.1477355957031,15840785,0.0067,1.08,0.26,418.14609680175784,420.2760198974609,,419.853606976971,419.90459306434485,-0.43928018431205373,-0.8467495838738545,0.4074693995618007,15.78329196691825,55.93374569979392,77.91887167550249,73.77365056488951,-22.081128324497517,423.42231807345235,418.14609680175784,412.8698755300633,2.523625743275062,6.533806792748123,31378765,16174618.0,1,Weak Buy,Neutral
2025-12-01,KOTAKBANK.NS,Banking,426.0644107413828,431.8544328933307,424.8864517477903,428.77972412109375,16310160,0.0109,2.72,0.64,418.5993133544922,420.6645489501953,,420.70371337164937,420.5620101796596,0.33628904515182967,-0.6101418580687177,0.9464309032205473,16.025449115214602,60.96503481523024,84.59991280585976,77.48156495080724,-15.400087194140236,425.6092461482678,418.5993133544922,411.5893805607166,3.3492328200926624,6.617584685953797,47688925,16043562.5,1,Weak Buy,Neutral
2025-12-02,KOTAKBANK.NS,Banking,427.26236292000397,431.255469115518,427.14257460853577,427.7415466308594,18294165,-0.0024,0.48,0.11,418.88781585693357,421.01514404296876,,421.3739832058599,421.09382769456323,0.8572788234862969,-0.3166577217577148,1.1739365452440116,16.250309324346933,59.329965932492065,79.40006298041716,80.63961582059315,-20.59993701958284,426.8406760285621,418.88781585693357,410.93495568530506,3.7971312941433104,6.438678244598685,29394760,16575407.5,1,Weak Buy,Neutral
2025-12-03,KOTAKBANK.NS,Banking,426.2840345662378,429.5983199705965,423.0895679365398,428.4802551269531,14031015,0.0017,2.2,0.52,419.38196258544923,421.4747503662109,,422.0507710078687,421.64097046733286,1.3146204520864444,0.00959791301111701,1.3050225390753274,15.547875540194962,60.14896055485134,83.0999825804837,82.3666527889202,-16.9000174195163,428.36290694994506,419.38196258544923,410.4010182209534,4.282942599213936,6.443683515274254,43425775,16797864.0,1,Weak Buy,Neutral
2025-12-04,KOTAKBANK.NS,Banking,428.4802595333141,428.6200024077155,423.5687255311066,426.34393310546875,12871640,-0.005,-2.14,-0.5,419.90306243896487,421.9287664794922,,422.45964358859254,421.98933807015777,1.4875362624999298,0.30518558290887954,1.1823506795910501,14.895615597768131,56.59923034875332,71.33949151531512,77.94651235873867,-28.660508484684883,429.22350402761356,419.90306243896487,410.5826208503162,4.439330132298555,6.3442258982267274,30554135,16846303.75,2,Buy,Neutral
2025-12-05,KOTAKBANK.NS,Banking,426.2640919682435,432.45341883855315,425.66511993805506,430.23724365234375,9658475,0.0091,3.97,0.93,420.56791534423826,422.35682800292966,,423.2003674041879,422.6002940392086,1.9166371118623147,0.6274758886995666,1.289161223162748,14.992387292008297,61.10434010444189,88.82175593582674,81.08707667720853,-11.178244064173253,430.80050280975576,420.56791534423826,410.33532787872076,4.866080883579548,6.375945398388967,40212610,16979180.25,2,Buy,Neutral
2025-12-08,KOTAKBANK.NS,Banking,430.99590795396324,431.03584754615895,424.46720125166354,425.58526611328125,14960235,-0.0108,-5.41,-1.26,420.9562454223633,422.75733642578126,,423.42750061457775,422.8214030817325,1.8598872942938556,0.8739581698184244,0.9859291244754311,14.79862652851926,53.904304588646475,65.357482607491,75.17291001954429,-34.642517392509006,431.33052761459317,420.9562454223633,410.5819632301334,4.928912353739247,6.389709748110855,25252375,17183868.0,2,Buy,Neutral
2025-12-09,KOTAKBANK.NS,Banking,423.2692556956905,425.94462952858635,421.05308054396755,424.8066101074219,16037550,-0.0018,1.54,0.36,421.363542175293,423.2133489990234,,423.558844375801,422.96845545400583,1.7321148806967699,1.0455895119940937,0.6865253687026762,13.857709171262943,52.7831876693096,61.42999215922099,71.86974356751291,-38.57000784077901,431.67066811315857,421.363542175293,411.0564162374274,4.892272304649306,6.282698265004279,9214825,17445035.0,2,Buy,Neutral
2025-12-10,KOTAKBANK.NS,Banking,425.2657883326833,430.3570045676905,424.00795019586315,425.16595458984375,10941335,0.0008,-0.1,-0.02,421.81276550292966,423.75122009277345,,423.71190249142415,423.1312331677716,1.6409347446449942,1.164658558524274,0.4762761861207203,13.80372773506927,53.26625544316288,63.242502448399094,63.34332573837037,-36.757497551600906,431.9592215207963,421.81276550292966,411.66630948506304,4.810881437297874,6.287437986920215,20156160,17540330.5,2,Buy,Neutral
2025-12-11,KOTAKBANK.NS,Banking,425.16597439476266,440.2399563162756,423.0895725858904,435.28851318359375,24978600,0.0238,10.12,2.38,422.8609558105469,424.5043200683594,,424.81443684305935,424.0317724282029,2.3582947567024917,1.4033857981599176,0.9549089585425741,15.116660141067783,64.33537475973412,82.06799789357001,68.9134975003967,-17.932002106429984,433.9812394946126,422.8609558105469,411.7406721264812,5.259546208398541,7.063362682882,45134760,18253684.0,1,Weak Buy,Neutral
2025-12-12,KOTAKBANK.NS,Banking,435.58796372715665,439.44132685339974,434.19038272216477,434.5697326660156,14312745,-0.0017,-1.02,-0.23,423.82828521728516,425.23865173339846,,425.74351263572186,424.8123620754483,2.836115183474078,1.6899316752227498,1.1461835082513283,16.335811660923543,63.190844371268135,79.46488332476942,74.92512788891285,-20.53511667523058,435.4760173292518,423.82828521728516,412.1805531053185,5.496439250624903,6.933904214907213,30822015,18359183.5,2,Buy,Neutral
2025-12-15,KOTAKBANK.NS,Banking,432.67301605831847,436.36662084660577,430.5566442778355,435.50811767578125,13779900,0.0022,2.84,0.66,424.6109344482422,425.70983825683595,,426.6734750204894,425.6046402680655,3.2530124396043902,2.002547828099078,1.2504646115053122,16.659442030775143,64.08904609114957,81.89453947854265,81.14247356562737,-18.10546052145733,437.1546983853804,424.6109344482422,412.06717051110394,5.90835653040266,6.853623668754573,44601915,17790596.5,2,Buy,Neutral
2025-12-16,KOTAKBANK.NS,Banking,434.8492644609115,438.0437310918794,433.5514866872522,435.7277526855469,8544595,0.0005,0.88,0.2,425.5023956298828,426.03687377929685,,427.5357871790663,426.3545004471382,3.560090718666629,2.3140564062125883,1.2460343124540407,17.190693115960364,64.30857268179236,80.1056798175203,80.48836754027747,-19.894320182479706,438.5359160239547,425.5023956298828,412.4688752358109,6.126179559942559,6.684953721316906,53146510,17702809.25,2,Buy,Neutral
2025-12-17,KOTAKBANK.NS,Banking,436.84582020539585,437.88403633768615,431.95427125005875,433.89093017578125,8060720,-0.0042,-2.95,-0.68,426.1742370605469,426.14548645019534,,428.14103889303914,426.91275450111175,3.6135811277663947,2.5739613505233496,1.039619777243045,17.327798173792186,60.95271485260409,69.06621746194355,77.02214558600218,-30.933782538056448,439.48001091997554,426.1742370605469,412.86846320111823,6.244288228778266,6.63101167605337,45085790,17482620.25,2,Buy,Neutral
